sequence_id,date,elevation,impervious_pct,drainage_capacity,avg_slope,rainfall,temperature,antecedent_precipitation,groundwater_depth,river_level,water_level_rise (m)
5.0,2023-01-03,402.48152381051744,51.474477875351106,1748.7809726160065,12.155402298144569,269.5780580294339,22.886805396993715,561.1054343616922,5.645740402016191,3.5076223969107225,1.9145062428654778
5.0,2023-01-04,402.48152381051744,51.474477875351106,1748.7809726160065,12.155402298144569,0.2833606192282345,32.54142146111451,421.1124363904974,5.94598045736463,2.142730964498329,0.20393235051263314
5.0,2023-01-05,402.48152381051744,51.474477875351106,1748.7809726160065,12.155402298144569,45.27532041242973,37.46676906550017,361.1096477053028,6.218274617922488,1.6874743588988084,0.42522255279789134
6.0,2023-01-01,679.9551572654533,51.761078414508184,4194.032838883864,5.199835546022269,129.10047391129868,39.16674259708184,129.10047391129868,10.052644560759546,0.0,0.4377147206388152
6.0,2023-01-02,679.9551572654533,51.761078414508184,4194.032838883864,5.199835546022269,53.86626170178188,39.82422312270715,150.6916171352559,10.376282177158922,0.1272723145698329,0.1895684625539745
6.0,2023-01-03,679.9551572654533,51.761078414508184,4194.032838883864,5.199835546022269,248.12053575178,22.87883978175171,361.139248603222,9.050833089670089,2.008584416983199,0.950699852706109
6.0,2023-01-04,679.9551572654533,51.761078414508184,4194.032838883864,5.199835546022269,203.40473396424545,37.4530831573411,474.25917041666196,8.531932746142505,2.8026683736970117,0.8423608113011141
6.0,2023-01-05,679.9551572654533,51.761078414508184,4194.032838883864,5.199835546022269,124.68500397085427,38.494149796511515,480.3793817833507,8.448273718148695,2.5933812159664704,0.5640577494740076
7.0,2023-01-01,877.551564999767,27.280953551401417,3410.0717586380265,8.159066447685705,53.01850875882421,21.155343300609783,53.01850875882421,5.102732990825668,0.0,0.14932304824967957
7.0,2023-01-02,877.551564999767,27.280953551401417,3410.0717586380265,8.159066447685705,1.7328868687877974,39.67801760478527,41.49676843790595,5.68118926067314,0.0,0.004880558800631475
7.0,2023-01-03,877.551564999767,27.280953551401417,3410.0717586380265,8.159066447685705,13.522040742520447,28.6564716271331,44.644617070949906,5.759837922045861,0.0,0.03808391426877795
7.0,2023-01-04,877.551564999767,27.280953551401417,3410.0717586380265,8.159066447685705,192.40752655510417,36.27467927988768,225.8909893583166,5.248787460465847,1.4555041761725172,0.6077848766321692
7.0,2023-01-05,877.551564999767,27.280953551401417,3410.0717586380265,8.159066447685705,145.59164574200616,22.76769650977838,315.0098877607436,4.431537092146951,1.9637271739626334,0.49893536394060606
8.0,2023-01-01,313.41391123330794,16.97928092615267,1731.7898797716357,3.07241106917993,245.36060118280162,37.94143934685468,245.36060118280162,12.173472794651804,0.0,1.5605694666756735
8.0,2023-01-02,313.41391123330794,16.97928092615267,1731.7898797716357,3.07241106917993,1.9611234461263116,36.37430504194225,185.98157433322754,12.618639379098862,0.0,0.012473352916698913
8.0,2023-01-03,313.41391123330794,16.97928092615267,1731.7898797716357,3.07241106917993,55.29024848887941,24.80921374455976,194.77642923880006,12.334556686436857,0.4079989009199313,0.3933684646080112
8.0,2023-01-04,313.41391123330794,16.97928092615267,1731.7898797716357,3.07241106917993,212.40536543883258,27.92640777769495,358.4876873679326,11.389586170350492,2.109411143848546,1.5665864138830035
8.0,2023-01-05,313.41391123330794,16.97928092615267,1731.7898797716357,3.07241106917993,146.32040745325426,30.807527996302554,415.18617297920366,10.890285252936325,2.5803643500375406,1.1944060911332228
9.0,2023-01-01,445.3489703547099,25.602734984168855,877.500788872875,5.611192290976311,25.114243091166124,34.86245007764956,25.114243091166124,14.911317346328616,0.0,0.15323709300590876
9.0,2023-01-02,445.3489703547099,25.602734984168855,877.500788872875,5.611192290976311,29.140233966873062,23.43436355729562,47.975916285247656,14.702990718786074,0.19121492646547558,0.1965528955206476
9.0,2023-01-03,445.3489703547099,25.602734984168855,877.500788872875,5.611192290976311,152.75721063232743,38.437460789093706,188.73914784626317,14.476703097188185,1.4579740439479942,1.0750346059138125
9.0,2023-01-04,445.3489703547099,25.602734984168855,877.500788872875,5.611192290976311,235.75983056637813,33.46375622571156,377.3141914510755,13.636454193384758,3.038589960662855,1.7364809646220436
9.0,2023-01-05,445.3489703547099,25.602734984168855,877.500788872875,5.611192290976311,30.086147937335205,35.69490754788877,313.07179152564186,13.913819755613632,2.1551935877249293,0.3949150728277645
10.0,2023-01-01,19.258809279579847,74.42948766456247,887.766352760733,13.194397179475201,197.66656869367594,39.424895679885076,197.66656869367594,6.434319439888489,0.0,1.6918569943305364
10.0,2023-01-02,19.258809279579847,74.42948766456247,887.766352760733,13.194397179475201,179.4372073653193,35.431546610449104,327.68713388557626,5.954395267479856,1.6451424961132586,1.7621312519493508
10.0,2023-01-03,19.258809279579847,74.42948766456247,887.766352760733,13.194397179475201,126.89624819587753,38.291376814393516,372.66159861005974,5.851569099076209,2.19498183341084,1.3880601538553432
10.0,2023-01-04,19.258809279579847,74.42948766456247,887.766352760733,13.194397179475201,5.088645515838008,21.065695153895323,284.5848444733828,5.668753677652831,1.4150305352707049,0.23820280710533365
10.0,2023-01-05,19.258809279579847,74.42948766456247,887.766352760733,13.194397179475201,140.50782485510712,29.61383254926463,353.9464582101442,5.150767855347881,2.1666583824736088,1.500667515144088
11.0,2023-01-01,1114.976041266733,22.75699532811171,2286.453960230694,9.439752625355636,281.5077968130963,28.43070001780343,281.5077968130963,5.532137943660077,0.0,0.6440431969002264
11.0,2023-01-02,1114.976041266733,22.75699532811171,2286.453960230694,9.439752625355636,3.1239337628661046,37.83307335014849,214.25478137268834,6.029841208851686,0.0,0.007147042853937891
11.0,2023-01-03,1114.976041266733,22.75699532811171,2286.453960230694,9.439752625355636,64.56900642460762,22.087197943899156,225.26009245412388,5.590484094484614,0.4489634564193091,0.1642310206049406
11.0,2023-01-04,1114.976041266733,22.75699532811171,2286.453960230694,9.439752625355636,128.42962290588287,21.667202871985268,297.3746922464758,4.815024094834611,1.3131792243782288,0.3421096773579158
11.0,2023-01-05,1114.976041266733,22.75699532811171,2286.453960230694,9.439752625355636,141.28142192821176,37.984964461102095,364.3124411130686,4.628015563637636,1.977630801032255,0.3959435285134731
12.0,2023-01-01,1406.743614098764,48.893322466674945,916.1759576953729,3.053815823112574,272.1764826523108,37.67940052287406,272.1764826523108,6.566043920231511,0.0,0.7062371643034951
12.0,2023-01-02,1406.743614098764,48.893322466674945,916.1759576953729,3.053815823112574,16.292531267003174,23.959205844314717,220.4248932562363,6.442949497669084,0.16115449944485863,0.04899590596446103
12.0,2023-01-03,1406.743614098764,48.893322466674945,916.1759576953729,3.053815823112574,82.52457493103871,38.87970972012126,247.84324487321595,6.5855150118187415,0.8510867569805746,0.24962465601279363
12.0,2023-01-04,1406.743614098764,48.893322466674945,916.1759576953729,3.053815823112574,0.17265186806638688,27.901429354311915,186.05508552297835,6.700708926650886,0.5135727050258774,0.021864882077318043
12.0,2023-01-05,1406.743614098764,48.893322466674945,916.1759576953729,3.053815823112574,85.0527829492131,29.87474178117706,224.59409709144688,6.470434683151903,1.0730349265973271,0.2654404217376331
13.0,2023-01-01,1146.2280973064271,38.68352944073247,852.2539985346233,6.906140690988245,154.5036736607271,31.752455057856455,154.5036736607271,14.971901498036557,0.0,0.4031147785489317
13.0,2023-01-02,1146.2280973064271,38.68352944073247,852.2539985346233,6.906140690988245,118.90324473902892,35.722336662738314,234.78099998457424,14.806278740850944,1.072568491605328,0.3552046930311607
13.0,2023-01-03,1146.2280973064271,38.68352944073247,852.2539985346233,6.906140690988245,265.2872706752515,33.600044479750004,441.37302066368215,13.823844166664687,3.100265823850026,0.8221597110310244
13.0,2023-01-04,1146.2280973064271,38.68352944073247,852.2539985346233,6.906140690988245,204.90164724579276,23.899187556139616,535.9314127435543,12.755303432681307,3.835789214229017,0.6954497592347908
13.0,2023-01-05,1146.2280973064271,38.68352944073247,852.2539985346233,6.906140690988245,211.56791068903436,24.006664878142914,613.5164702467001,11.657730474361852,4.374225582336348,0.7354203267419115
14.0,2023-01-01,433.43988764887325,44.43431356676408,2276.2972659919747,11.56673449738398,285.9549331736832,30.475608097572724,285.9549331736832,11.657897253616127,0.0,1.552124838297302
14.0,2023-01-02,433.43988764887325,44.43431356676408,2276.2972659919747,11.56673449738398,27.616342520878455,32.92505964830079,242.0825424011408,11.836817926943766,0.13505454165905942,0.16167907215136246
14.0,2023-01-03,433.43988764887325,44.43431356676408,2276.2972659919747,11.56673449738398,31.809304172646257,26.00399857167256,213.37121097350186,11.717931348947436,0.2384200153936438,0.19345483994450433
14.0,2023-01-04,433.43988764887325,44.43431356676408,2276.2972659919747,11.56673449738398,38.1878327619151,28.7779142153017,198.2162409920415,11.678108753749928,0.3486739397997666,0.23769447451357442
14.0,2023-01-05,433.43988764887325,44.43431356676408,2276.2972659919747,11.56673449738398,41.62216667941956,22.564652426090618,190.28434742345067,11.372584017396454,0.4409107694373089,0.2643817220953031
15.0,2023-01-01,217.401579622742,66.9530142085128,3132.576663863824,14.977495049457275,284.08926682035474,24.6738636434877,284.08926682035474,13.232584680441272,0.0,1.6990305139083657
15.0,2023-01-02,217.401579622742,66.9530142085128,3132.576663863824,14.977495049457275,285.1217402421767,25.91678699767847,498.18869035744274,11.843647459137527,2.430651905911385,1.9388326542307843
15.0,2023-01-03,217.401579622742,66.9530142085128,3132.576663863824,14.977495049457275,256.90997736388596,23.943264633982267,630.5514951319681,10.516828157677388,3.708371526660435,1.8929195193982775
15.0,2023-01-04,217.401579622742,66.9530142085128,3132.576663863824,14.977495049457275,292.82243308778396,27.50025797216322,765.73605443676,9.152726311124997,4.856829566346367,2.2180848425434956
15.0,2023-01-05,217.401579622742,66.9530142085128,3132.576663863824,14.977495049457275,146.36166348386908,22.38487635012816,720.663704311439,8.316313047710779,4.241836481061012,1.2830469685377404
16.0,2023-01-01,236.02872388932005,77.76566223300539,4453.402499068831,1.5727815833194296,232.72393778456723,29.43278965923316,232.72393778456723,13.230374176723489,0.0,1.1782190598984499
16.0,2023-01-02,236.02872388932005,77.76566223300539,4453.402499068831,1.5727815833194296,33.17791678936172,34.1892913435673,207.72087012778715,13.432056246519371,0.0,0.1679709199710139
16.0,2023-01-03,236.02872388932005,77.76566223300539,4453.402499068831,1.5727815833194296,182.47589836311198,30.996867423069894,338.26655095895234,12.759551451626606,1.3204571362498227,1.0312661243922638
16.0,2023-01-04,236.02872388932005,77.76566223300539,4453.402499068831,1.5727815833194296,6.08627488997342,30.374468087922416,259.78618810918766,12.944098800693636,0.5300820311848717,0.07394348941102263
16.0,2023-01-05,236.02872388932005,77.76566223300539,4453.402499068831,1.5727815833194296,126.27079997194257,21.495222323622848,321.1104410538333,12.172553693778838,1.1381336890854539,0.7318799319443838
17.0,2023-01-01,713.6874652085945,20.326369316480367,1788.5651917939447,10.02473175622268,121.67782603942356,35.5437778968031,121.67782603942356,10.211974275173164,0.0,0.5101404890723888
17.0,2023-01-02,713.6874652085945,20.326369316480367,1788.5651917939447,10.02473175622268,10.748429750165089,30.669695057243956,102.00679927973276,10.385019928712097,0.0,0.04506333970606013
17.0,2023-01-03,713.6874652085945,20.326369316480367,1788.5651917939447,10.02473175622268,116.11918124451722,23.550348523856993,192.6242807043168,9.74643796344379,0.9334984570622897,0.5497349781944066
17.0,2023-01-04,713.6874652085945,20.326369316480367,1788.5651917939447,10.02473175622268,76.24116164000026,39.076823242501256,220.70937216823785,9.92830508494384,1.1587074054921005,0.39771899075767286
17.0,2023-01-05,713.6874652085945,20.326369316480367,1788.5651917939447,10.02473175622268,14.007939510655076,32.894043031834094,179.53996863683344,10.174027108663928,0.7287073791525144,0.10782951045342974
18.0,2023-01-01,694.5867865460255,48.01648271179685,552.2821234813131,3.573529358044896,290.3256014287698,21.46695093894121,290.3256014287698,11.786760594982693,0.0,1.3906714800216275
18.0,2023-01-02,694.5867865460255,48.01648271179685,552.2821234813131,3.573529358044896,270.43734085272877,37.4480183246054,488.1815419243061,10.932494623703265,2.555189291075399,1.492111523212077
18.0,2023-01-03,694.5867865460255,48.01648271179685,552.2821234813131,3.573529358044896,141.9384009512005,31.86086268545463,508.07455739443003,10.497237126365448,2.9738836493173273,0.9088286201375992
18.0,2023-01-04,694.5867865460255,48.01648271179685,552.2821234813131,3.573529358044896,74.28834753656236,21.326932976306644,455.3442655823849,9.978872707734903,2.606797150978378,0.55652275721308
18.0,2023-01-05,694.5867865460255,48.01648271179685,552.2821234813131,3.573529358044896,142.12189461354924,23.084937971540512,483.63009380033793,9.191660753528776,2.9942317030076206,0.9112740123921977
19.0,2023-01-01,78.12292559356726,70.26325724580686,275.60401617183373,12.396179021492973,235.93165497266568,21.828805818086146,235.93165497266568,5.069828351649727,0.0,2.041320420788927
19.0,2023-01-02,78.12292559356726,70.26325724580686,275.60401617183373,12.396179021492973,224.11544888762913,37.46054378861061,401.0641901171284,4.447672858756006,2.1339818712081358,2.2358205716083015
19.0,2023-01-03,78.12292559356726,70.26325724580686,275.60401617183373,12.396179021492973,267.9763833972053,27.16704306756218,568.7745259850517,3.194472664472466,3.88200933882577,2.8583807168278
19.0,2023-01-04,78.12292559356726,70.26325724580686,275.60401617183373,12.396179021492973,204.34047829878833,23.20762450127427,630.9213727875771,2.1010752530294954,4.4050850731864655,2.3805272435673586
19.0,2023-01-05,78.12292559356726,70.26325724580686,275.60401617183373,12.396179021492973,101.6128536487978,31.75388586582023,574.8038832394806,2.0,3.792005053341417,1.4064600944623302
20.0,2023-01-01,842.2021655132396,19.848806556976115,2664.637598030027,3.055858375543168,235.3196487518135,27.27178843035462,235.3196487518135,7.496757802715408,0.0,0.7578382167632514
20.0,2023-01-02,842.2021655132396,19.848806556976115,2664.637598030027,3.055858375543168,136.62060281107037,22.335423117542327,313.1103393749305,6.707071713361749,1.085521684481328,0.49616541759275357
20.0,2023-01-03,842.2021655132396,19.848806556976115,2664.637598030027,3.055858375543168,17.554365596651913,21.817711920461086,252.38712012784978,6.492008362196933,0.6646435099204231,0.09093343156495816
20.0,2023-01-04,842.2021655132396,19.848806556976115,2664.637598030027,3.055858375543168,145.71006154143265,25.099735586991482,335.00040163732,5.767447477969429,1.5747855854554467,0.5507607302712674
20.0,2023-01-05,842.2021655132396,19.848806556976115,2664.637598030027,3.055858375543168,165.63884394439435,20.069458149946144,416.88914517238436,4.742031584245303,2.336192048569908,0.6543490860682791
21.0,2023-01-01,410.65420659630036,21.13934173076057,336.5497444360684,3.530122652306644,274.5799936159592,22.89961940957716,274.5799936159592,9.249500355297751,0.0,1.8110353988000123
21.0,2023-01-02,410.65420659630036,21.13934173076057,336.5497444360684,3.530122652306644,264.6187061771749,26.29970472402629,470.5537013891443,7.978395013372929,2.517035555301245,2.012144029646535
21.0,2023-01-03,410.65420659630036,21.13934173076057,336.5497444360684,3.530122652306644,38.08797057128219,39.59921764477764,391.0032466131404,8.371923866307624,2.005337724542429,0.46378424304016125
21.0,2023-01-04,410.65420659630036,21.13934173076057,336.5497444360684,3.530122652306644,260.91327457189374,28.628987166037906,554.165709531749,7.212516980089671,3.7296216675517946,2.1162403752455554
21.0,2023-01-05,410.65420659630036,21.13934173076057,336.5497444360684,3.530122652306644,293.49440869613767,25.55591265924834,709.1186908449495,5.767281442978916,5.126753447601149,2.4792325954532526
22.0,2023-01-01,12.604353112621979,72.00595082319626,939.5067842247662,1.65365828190158,88.90508542833288,23.187768527141294,88.90508542833288,7.540449878205061,0.0,0.7609655173701336
22.0,2023-01-02,12.604353112621979,72.00595082319626,939.5067842247662,1.65365828190158,147.99888668736375,22.064725993218385,214.6777007586134,6.683044484496978,1.308378430471263,1.4467480589819692
22.0,2023-01-03,12.604353112621979,72.00595082319626,939.5067842247662,1.65365828190158,270.611082252501,21.633590468135353,431.61935782146105,5.195332691959888,3.274733028480395,2.766715095146592
22.0,2023-01-04,12.604353112621979,72.00595082319626,939.5067842247662,1.65365828190158,189.7873743205982,36.66849345790064,513.501892686694,4.713135558672922,3.7882796103143415,2.14556411204291
22.0,2023-01-05,12.604353112621979,72.00595082319626,939.5067842247662,1.65365828190158,110.93736327593922,33.33254874110805,496.0637827909597,4.491750691937548,3.397750907826076,1.4169418041297244
23.0,2023-01-01,929.7419900728678,75.40241333199033,2681.1971515248542,12.24543558175755,149.20657331499342,29.894912147961218,149.20657331499342,14.263110812428657,0.0,0.4158659807920532
23.0,2023-01-02,929.7419900728678,75.40241333199033,2681.1971515248542,12.24543558175755,174.94051200307103,23.294212311614476,286.8454419893161,13.32017674487788,1.406032485869044,0.5505729997733881
23.0,2023-01-03,929.7419900728678,75.40241333199033,2681.1971515248542,12.24543558175755,262.55557806249305,27.205877157104176,477.68965955448016,12.095633940849583,3.1117059141929957,0.8711761455100123
23.0,2023-01-04,929.7419900728678,75.40241333199033,2681.1971515248542,12.24543558175755,193.54970166953396,29.806613106787534,551.816946335394,11.320149956773413,3.568372196139431,0.6993000731881202
23.0,2023-01-05,929.7419900728678,75.40241333199033,2681.1971515248542,12.24543558175755,281.5442766590651,38.75712775515534,695.4069864106107,10.462713683684301,4.684119516503298,0.9945358249832316
24.0,2023-01-01,580.5035224022475,33.56650426237999,2082.223450433021,1.8626421351919975,274.31302173590433,30.44476569805775,274.31302173590433,7.33005551391034,0.0,1.3079978697514203
24.0,2023-01-02,580.5035224022475,33.56650426237999,2082.223450433021,1.8626421351919975,281.5432984203314,20.501050470717658,487.2780647222596,5.742381040637389,2.498920548495727,1.533973218537861
24.0,2023-01-03,580.5035224022475,33.56650426237999,2082.223450433021,1.8626421351919975,272.4805118204925,38.55725121020457,637.9390603621872,4.92226852994311,3.994303992664537,1.605354953797182
24.0,2023-01-04,580.5035224022475,33.56650426237999,2082.223450433021,1.8626421351919975,244.628084181275,27.63105785426273,723.0823794529153,3.804370423207244,4.690396976868033,1.5258907316228618
24.0,2023-01-05,580.5035224022475,33.56650426237999,2082.223450433021,1.8626421351919975,47.182444643329504,27.73328736700666,589.4942292330161,3.677789694670863,3.313609346323159,0.47890991464408594
25.0,2023-01-01,907.1992617868857,50.56202240648694,4958.380556599985,10.62954407721577,220.77287576199228,24.757888243354692,220.77287576199228,13.004754487344915,0.0,0.4913088292510318
25.0,2023-01-02,907.1992617868857,50.56202240648694,4958.380556599985,10.62954407721577,258.46058216867704,26.186547200724256,424.04023899017125,11.759913464530499,1.9777121578110113,0.6459129069897559
25.0,2023-01-03,907.1992617868857,50.56202240648694,4958.380556599985,10.62954407721577,74.40574507310825,38.55386870006946,392.43592431573666,11.930039487167734,1.5380574705741736,0.2205921111342712
25.0,2023-01-04,907.1992617868857,50.56202240648694,4958.380556599985,10.62954407721577,277.03733625332274,33.04135223681661,571.3642794901252,10.866506895373785,3.1367552586461422,0.728707352843716
25.0,2023-01-05,907.1992617868857,50.56202240648694,4958.380556599985,10.62954407721577,28.961191095626006,39.5863006264777,457.48440071321994,11.305152964954763,1.8683677219710244,0.13127330637975299
26.0,2023-01-01,979.2104371695253,79.09687400993893,4635.779364659823,11.269340570645424,65.175348580731,21.599048144357297,65.175348580731,10.14627028268294,0.0,0.1328730268880464
26.0,2023-01-02,979.2104371695253,79.09687400993893,4635.779364659823,11.269340570645424,47.33314014854484,37.49088963359916,96.21465158409309,10.409240167284182,0.0,0.09649810458417232
26.0,2023-01-03,979.2104371695253,79.09687400993893,4635.779364659823,11.269340570645424,92.89217018442758,27.26946847965969,165.05315887249742,10.035558055548432,0.43175513208400773,0.203525714151156
26.0,2023-01-04,979.2104371695253,79.09687400993893,4635.779364659823,11.269340570645424,281.5001932954062,34.48050885266993,405.29006244977927,9.007277443178198,2.461246865344116,0.6545369735534871
26.0,2023-01-05,979.2104371695253,79.09687400993893,4635.779364659823,11.269340570645424,54.82199789976495,27.35186472378168,358.7895447370994,8.82724204263064,1.67225743673198,0.16655687823926754
27.0,2023-01-01,1341.200034045635,26.721159652871926,4967.4640868793995,7.492166528406416,240.34029354749777,28.9432391012999,240.34029354749777,10.160743276676266,0.0,0.4055233039236901
27.0,2023-01-02,1341.200034045635,26.721159652871926,4967.4640868793995,7.492166528406416,4.257065825132922,37.11185394320532,184.51228598575622,10.623932105278815,0.0,0.007182896271562394
27.0,2023-01-03,1341.200034045635,26.721159652871926,4967.4640868793995,7.492166528406416,288.50659428385126,37.14364912252634,426.89080877316843,9.667145098760612,2.2411316956823426,0.5475667852473465
27.0,2023-01-04,1341.200034045635,26.721159652871926,4967.4640868793995,7.492166528406416,51.090507710044704,20.056161305116444,371.25861428992107,9.213939012415047,1.4806038583293173,0.12635412909808058
27.0,2023-01-05,1341.200034045635,26.721159652871926,4967.4640868793995,7.492166528406416,199.57593793217143,38.379334596218314,478.01989864961223,8.751232706602922,2.3769153125409566,0.40119721388559293
28.0,2023-01-01,774.8124967937155,15.59254987940913,865.583060346808,1.2277196050001193,42.44553306541889,33.58223306958563,42.44553306541889,11.102595012672648,0.0,0.1782635010415433
28.0,2023-01-02,774.8124967937155,15.59254987940913,865.583060346808,1.2277196050001193,290.30799857330754,29.10097758416773,322.1421483723717,9.81509412317282,2.6147077556679457,1.3957257836423573
28.0,2023-01-03,774.8124967937155,15.59254987940913,865.583060346808,1.2277196050001193,144.58503333757776,37.275409289384285,386.19164461685654,9.583185328060303,2.9404812113783203,0.8057046487927528
28.0,2023-01-04,774.8124967937155,15.59254987940913,865.583060346808,1.2277196050001193,259.26633271349436,35.00396508878164,548.9100661761368,8.687012268044096,4.220765865123456,1.3737606628531553
28.0,2023-01-05,774.8124967937155,15.59254987940913,865.583060346808,1.2277196050001193,130.14218692003783,33.09983030186355,541.8247365521404,8.36029454551845,3.8555577168657935,0.806812309879559
29.0,2023-01-01,602.2711684403736,50.820133295897925,2509.607645810832,12.97365813157873,297.73512916297534,35.64746340925012,297.73512916297534,12.536937469574395,0.0,1.3292090871764757
29.0,2023-01-02,602.2711684403736,50.820133295897925,2509.607645810832,12.97365813157873,176.97289795834118,31.22202003410135,400.2742448305727,11.900953781146743,1.4976892149696885,0.8975361912973192
29.0,2023-01-03,602.2711684403736,50.820133295897925,2509.607645810832,12.97365813157873,207.62431622862337,31.180106901746896,507.8299998515529,11.110036476073503,2.7182805313269602,1.121953001694151
29.0,2023-01-04,602.2711684403736,50.820133295897925,2509.607645810832,12.97365813157873,35.64910999923422,39.57177075842563,416.5216098878989,11.514661756414357,1.9001980716523417,0.2954898247443106
29.0,2023-01-05,602.2711684403736,50.820133295897925,2509.607645810832,12.97365813157873,23.370096738914636,28.801123700756996,335.7613041548388,11.549856220750064,1.261527076953244,0.19484718175857688
30.0,2023-01-01,1005.1722424910514,38.4184940541395,2492.9734040201242,6.666608359577081,199.40444413610896,27.25692244163428,199.40444413610896,5.6978384911378,0.0,0.49150670340423774
